location,context,source,target
ChestChestShop.csv,name_en,24K Gold Riichi Bet,24K 순금 리치 봉
ChestChestShop.csv,name_en,Tablecloth - Lunar New Year,테이블보 - 설날
ChestChestShop.csv,name_en,Kavvi,카비
ChestChestShop.csv,name_en,Winning - Inverted Dragon Scale,승리 - 역린
ChestChestShop.csv,name_en,Riichi Bet - Impish Bat,리치 봉 - 소악마
DesktopChest.csv,name_en,Silver Chest,은 상자
DesktopChest.csv,name_en,Gold Chest,금 상자
DesktopChest.csv,name_en,Jade Chest,비취 상자
DesktopChest.csv,name_en,King’s Chest,왕의 상자
DesktopChest.csv,name_en,Casual Chest,캐주얼 상자
DesktopMatchmode.csv,room_name_en,Bronze Room,동탁
DesktopMatchmode.csv,room_name_en,Silver Room,은탁
DesktopMatchmode.csv,room_name_en,Gold Room,금탁
DesktopMatchmode.csv,room_name_en,Jade Room,옥탁
DesktopMatchmode.csv,room_name_en,Melee Room,근접탁
DesktopMatchmode.csv,room_name_en,Throne Room,왕좌탁
DesktopMatchmode.csv,room_name_en,Casual Match,캐주얼
DesktopMatchmode.csv,room_name_en,DoraDorara,도라도라라
DesktopMatchmode.csv,room_name_en,Open Hand Match,손패 공개
DesktopMatchmode.csv,room_name_en,Chaotic Wall Break,혼돈의 패산파괴
EventsBaseTask.csv,desc_en,Win a game with Ron,론으로 화료
EventsBaseTask.csv,desc_en,Avoid dealing into others' in 6 games,6번 방총 회피하기
EventsBaseTask.csv,desc_en,Yaku: Riichi,역: 리치
EventsBaseTask.csv,desc_en,Win 5 games with Riichi,5 게임을 리치하여 화료
EventsBaseTask.csv,desc_en,Win 2 games with All Simples,2 게임을 탕야오로 화료
EventsBaseTask.csv,desc_en,Win 4 games with All Simples,4 게임을 탕야오로 화료
EventsBaseTask.csv,desc_en,Win 6 games with All Simples,6 게임을 탕야오로 화료
EventsBaseTask.csv,desc_en,Win 1 game with Pinfu,1 게임을 핑후로 화료
EventsBaseTask.csv,desc_en,Win 3 games with Pinfu,3 게임을 핑후로 화료
EventsBaseTask.csv,desc_en,Win 5 games with Pinfu,5 게임을 핑후로 화료
EventsBaseTask.csv,desc_en,Win a game with Half Flush or Full Flush,혼일색 또는 청일색으로 화료
EventsBaseTask.csv,desc_en,Yaku: Half Flush/Full Flush,역: 혼일색/청일색
EventsBaseTask.csv,desc_en,Win 1 game with Full Flush,1 게임을 청일색으로 화료
EventsBaseTask.csv,desc_en,Win 1 game with Pure Double Sequence,1 게임을 이페코로 화료
EventsBaseTask.csv,desc_en,Win 2 games with Pure Double Sequence,2 게임을 이페코로 화료
EventsBaseTask.csv,desc_en,Win 1 game with Twice Pure Double Sequence,1 게임을 량페코로 화료
EventsBaseTask.csv,desc_en,Win 1 game with Half Outside Hand or Fully Outside Hand,1 게임을 찬타 또는 준찬타로 화료
EventsBaseTask.csv,desc_en,Win 2 games with Half Outside Hand or Fully Outside Hand,2 게임을 찬타 또는 준찬타로 화료
EventsBaseTask.csv,desc_en,Draw 1 Ura Dora,1 게임을 뒷도라를 포함하여 화료
EventsBaseTask.csv,desc_en,Draw 2 Ura Dora,2 게임을 뒷도라를 포함하여 화료
EventsBaseTask.csv,desc_en,Draw 5 Ura Dora,5 게임을 뒷도라를 포함하여 화료
EventsBaseTask.csv,desc_en,Win 1 game with Mixed Triple Sequence,1 게임을 삼색동순으로 화료
EventsBaseTask.csv,desc_en,Win 1 game with Triple Triplets,1 게임을 삼색동각으로 화료
EventsBaseTask.csv,desc_en,Win a game with All Triplets,또이또이로 화료
EventsBaseTask.csv,desc_en,Win 1 game with Riichi + All Simples + Pinfu,1 게임을 리치 + 탕야오 + 핑후로 화료
EventsBaseTask.csv,desc_en,Win 1 game with Fully Outside Hand + Mixed Triple Sequence,1 게임을 준찬타 + 삼색동순으로 화료
EventsBaseTask.csv,desc_en,Yaku: Dragon,역: 삼원패
EventsBaseTask.csv,desc_en,Yaku: Seat/Prevalent Wind,역: 자풍패/장풍패
EventsBaseTask.csv,desc_en,立直,立直
EventsBaseTask.csv,desc_en,门前清自摸和,门前清自摸和
EventsBaseTask.csv,desc_en,平和,平和
EventsBaseTask.csv,desc_en,一杯口,一杯口
EventsBaseTask.csv,desc_en,七对子,七对子
EventsBaseTask.csv,desc_en,两立直,两立直
EventsBaseTask.csv,desc_en,二杯口,二杯口
EventsBaseTask.csv,desc_en,天和,天和
EventsBaseTask.csv,desc_en,地和,地和
EventsBaseTask.csv,desc_en,四暗刻,四暗刻
EventsBaseTask.csv,desc_en,四暗刻单器,四暗刻单器
EventsBaseTask.csv,desc_en,国士无双,国士无双
EventsBaseTask.csv,desc_en,国士十三面,国士十三面
EventsBaseTask.csv,desc_en,九莲宝灯,九莲宝灯
EventsBaseTask.csv,desc_en,纯正九莲,纯正九莲
EventsBaseTask.csv,desc_en,断幺九,断幺九
EventsBaseTask.csv,desc_en,红宝牌,红宝牌
EventsBaseTask.csv,desc_en,宝牌,宝牌
EventsBaseTask.csv,desc_en,里宝牌,里宝牌
EventsBaseTask.csv,desc_en,北宝牌,北宝牌
EventsBaseTask.csv,desc_en,一发,一发
EventsBaseTask.csv,desc_en,抢杠,抢杠
EventsBaseTask.csv,desc_en,三色同顺,三色同顺
EventsBaseTask.csv,desc_en,三色同刻,三色同刻
EventsBaseTask.csv,desc_en,三杠子,三杠子
EventsBaseTask.csv,desc_en,对对和,对对和
EventsBaseTask.csv,desc_en,三暗刻,三暗刻
EventsBaseTask.csv,desc_en,一气通贯,一气通贯
EventsBaseTask.csv,desc_en,岭上开花,岭上开花
EventsBaseTask.csv,desc_en,海底摸月,海底摸月
EventsBaseTask.csv,desc_en,河底捞鱼,河底捞鱼
EventsBaseTask.csv,desc_en,纯全带幺九,纯全带幺九
EventsBaseTask.csv,desc_en,清一色,清一色
EventsBaseTask.csv,desc_en,清老头,清老头
EventsBaseTask.csv,desc_en,绿一色,绿一色
EventsBaseTask.csv,desc_en,四杠子,四杠子
EventsBaseTask.csv,desc_en,白,白
EventsBaseTask.csv,desc_en,发,发
EventsBaseTask.csv,desc_en,中,中
EventsBaseTask.csv,desc_en,自风,自风
EventsBaseTask.csv,desc_en,场风,场风
EventsBaseTask.csv,desc_en,混全带幺九,混全带幺九
EventsBaseTask.csv,desc_en,混老头,混老头
EventsBaseTask.csv,desc_en,小三元,小三元
EventsBaseTask.csv,desc_en,混一色,混一色
EventsBaseTask.csv,desc_en,大三元,大三元
EventsBaseTask.csv,desc_en,字一色,字一色
EventsBaseTask.csv,desc_en,小四喜,小四喜
EventsBaseTask.csv,desc_en,大四喜,大四喜
EventsBaseTask.csv,desc_en,Ura Dora or Yaku: Ippatsu,뒷도라 또는 역: 일발
EventsBaseTask.csv,desc_en,Fully Concealed Hand/Pinfu,멘젠쯔모/핑후
EventsBaseTask.csv,desc_en,Yaku: All Simples,역: 탕야오
EventsBaseTask.csv,desc_en,Win a game with Dora,도라를 포함하여 화료
EventsBaseTask.csv,desc_en,Win a game with Seat Wind,자풍패로 화료
EventsBaseTask.csv,desc_en,Win 2 games with Pinfu,2 게임을 핑후로 화료
EventsBaseTask.csv,desc_en,Win 10 games with at least a Dora,10 게임을 도라를 하나 이상 포함하여 화료
EventsBaseTask.csv,desc_en,Win 2 games with Fully Concealed Hand,2 게임을 멘젠쯔모로 화료
EventsBaseTask.csv,desc_en,Win 2 games with Yakuhai: White,2 게임을 역패: 백으로 화료
EventsBaseTask.csv,desc_en,Win 5 games with at least a Red Five,5 게임을 하나 이상의 적도라를 포함하여 화료
EventsBaseTask.csv,desc_en,Win 10 games with a Yaku that values 1 Han,10 게임을 1판역을 포함하여 화료
EventsBaseTask.csv,desc_en,Win 2 games with Yakuhai: Green,2 게임을 역패: 발로 화료
EventsBaseTask.csv,desc_en,Win a game with Ippatsu,일발로 화료
EventsBaseTask.csv,desc_en,Win 5 games with at least a Ura Dora,5 게임을 뒷도라를 하나 이상 포함하여 화료
EventsBaseTask.csv,desc_en,Avoid dealing into others' in 88 games,88번 방총 회피하기
EventsBaseTask.csv,desc_en,Win 2 games with Yakuhai: Red,2게임을 역패: 중으로 화료
EventsBaseTask.csv,desc_en,Win 2 games with a Yaku that values 2 Han or above,2 게임을 2판 이상의 역을 포함하여 화료
EventsBaseTask.csv,desc_en,Ron 8 times,8회 론 화료
EventsBaseTask.csv,desc_en,Purchase 2 times from Misc Shop,잡화점에서 아이템 2회 구매
EventsBaseTask.csv,desc_en,Win a game with Seven Pairs,치또이츠로 화료
EventsBaseTask.csv,desc_en,Win a game with Prevalent Wind,장풍패로 화료
EventsBaseTask.csv,desc_en,Win 20 games with at least a Dora,20 게임을 도라를 하나 이상 포함하여 화료
EventsBaseTask.csv,desc_en,Win 6 games with Riichi,6 게임을 리치로 화료
EventsBaseTask.csv,desc_en,Win 3 games with Fully Concealed Hand,3 게임을 멘젠쯔모로 화료
EventsBaseTask.csv,desc_en,Win 3 games with Yaku: Dragon,3 게임을 삼원패로 화료
EventsBaseTask.csv,desc_en,Get 1st or 2nd 1 time in Open Hand Match,손패 공개 게임에서 1등 또는 2등 1회 달성
EventsBaseTask.csv,desc_en,Win 2 games with at least a Ura Dora,2 게임을 뒷도라를 하나 이상 포함하여 화료
EventsBaseTask.csv,desc_en,Win 33 games with Ron and Tsumo,33 게임을 화료
EventsBaseTask.csv,desc_en,Ron 10 times,10회 론 화료
EventsBaseTask.csv,desc_en,Donate 1 gift (Items - Gift),선물 1개 기부(창고- 선물)
EventsBaseTask.csv,desc_en,Win 2 games with Yaku: Seat/Prevalent Wind,2 게임을 역: 자풍패/장풍패로 화료
EventsBaseTask.csv,desc_en,"Win 1 game with Seat Wind, Prevalent Wind or Dragons","1 게임을 자풍패, 장풍패 또는 삼원패로 화료"
EventsBaseTask.csv,desc_en,Finish 1 match in 2nd or 1st place,1등 또는 2등 1회 달성
EventsBaseTask.csv,desc_en,"Win 1 game with Ippatsu, Ura Dora or Fully Concealed Hand","1 게임을 일발, 뒷도라, 멘젠쯔모를 포함하여 화료"
EventsBaseTask.csv,desc_en,Win 1 game with 2 Han Yaku or above included,1 게임을 2판 역 이상을 포함하여 화료
EventsBaseTask.csv,desc_en,Win 1 game with All Simples or Pinfu,1 게임을 탕야오 또는 핑후로 화료
EventsBaseTask.csv,desc_en,Win 2 games with 1 Han Yaku included,2 게임을 1판 역을 포함하여 화료
EventsBaseTask.csv,desc_en,Win 8 games with 1 Han Yaku included,8 게임을 1판 역을 포함하여 화료
EventsBaseTask.csv,desc_en,Get 1st or 2nd 1 time in Chaotic Wall Break,혼돈의 패산파괴 게임에서 1등 또는 2등 1회 달성
EventsBaseTask.csv,desc_en,Win 2 games with Yaku: Dragon,2 게임을 삼원패로 화료
EventsBaseTask.csv,desc_en,Win 28 games with Ron and Tsumo,28 게임을 화료
EventsBaseTask.csv,desc_en,Win 1 game with Seven Pairs or All Triplets,1 게임을 치또이츠 또는 또이또이로 화료
EventsBaseTask.csv,desc_en,Win 3 games with All Simples,3 게임을 탕야오로 화료
EventsBaseTask.csv,desc_en,Win 3 games with at least a Red Five,3 게임을 하나 이상의 적도라를 포함하여 화료
EventsBaseTask.csv,desc_en,Finished 1 lap on the event map,이벤트 맵에서 1바퀴 완주
EventsBaseTask.csv,desc_en,Finished 2 laps on the event map,이벤트 맵에서 2바퀴 완주
EventsBaseTask.csv,desc_en,Finished 3 laps on the event map,이벤트 맵에서 3바퀴 완주
EventsBaseTask.csv,desc_en,Finished 4 laps on the event map,이벤트 맵에서 4바퀴 완주
EventsBaseTask.csv,desc_en,Finished 5 laps on the event map,이벤트 맵에서 5바퀴 완주
EventsBaseTask.csv,desc_en,Finished 6 laps on the event map,이벤트 맵에서 6바퀴 완주
EventsBaseTask.csv,desc_en,Finished 7 laps on the event map,이벤트 맵에서 7바퀴 완주
EventsBaseTask.csv,desc_en,Finished 8 laps on the event map,이벤트 맵에서 8바퀴 완주
EventsBaseTask.csv,desc_en,Finished 9 laps on the event map,이벤트 맵에서 9바퀴 완주
EventsBaseTask.csv,desc_en,Finished 10 laps on the event map,이벤트 맵에서 10바퀴 완주
EventsDailyevent.csv,desc_en,Play 3 matches in Bronze Room - 4-Player East,동탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Bronze Room - 4-Player South,동탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Bronze Room - 4-Player East,동탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Bronze Room - 4-Player South,동탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Friends Room - 4-Player East,친선전 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Friends Room - 4-Player South,친선전 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Silver Room - 4-Player East,은탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Silver Room - 4-Player South,은탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Silver Room - 4-Player East,은탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Silver Room - 4-Player South,은탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Gold Room - 4-Player East,금탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Gold Room - 4-Player South,금탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Gold Room - 4-Player East,금탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Gold Room - 4-Player South,금탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Jade Room - 4-Player East,옥탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Jade Room - 4-Player South,옥탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Jade Room - 4-Player East,옥탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Jade Room - 4-Player South,옥탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Bronze Room,동탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Bronze Room,동탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Get 1st or 2nd 1 time in Bronze Room,동탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Win 4 games with Ron,4 게임을 론으로 화료
EventsDailyevent.csv,desc_en,Win 2 games with Tsumo,2 게임을 쯔모로 화료
EventsDailyevent.csv,desc_en,Avoid dealing into others' in 8 games,8번 방총 회피하기
EventsDailyevent.csv,desc_en,Play 2 matches in Friends Room,친선전 2번 플레이
EventsDailyevent.csv,desc_en,Play 2 matches in Silver Room,은탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Silver Room,은탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Get 1st or 2nd 1 time in Silver Room,은탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Play 2 matches in Gold Room,금탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Gold Room,금탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Get 1st or 2nd 1 time in Gold Room,금탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Play 2 matches in Jade Room,옥탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Jade Room,옥탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Get 1st or 2nd 1 time in Jade Room,옥탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Play 2 matches in Room of the Throne,왕좌탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Play 3 matches in Room of the Throne,왕좌탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Get 1st or 2nd 1 time in Room of the Throne,왕좌탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Bronze Room - 4-Player East,보상 두배! 동탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player South,기간 한정 보상 두배! 동탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player East,기간 한정 보상 두배! 동탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player South,기간 한정 보상 두배! 동탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Friends Room - 4-Player East,기간 한정 보상 두배! 친선전 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Friends Room - 4-Player South,기간 한정 보상 두배! 친선전 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Silver Room - 4-Player East,기간 한정 보상 두배! 은탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Silver Room - 4-Player South,기간 한정 보상 두배! 은탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Silver Room - 4-Player East,기간 한정 보상 두배! 은탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Silver Room - 4-Player South,기간 한정 보상 두배! 은탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Gold Room - 4-Player East,기간 한정 보상 두배! 금탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Gold Room - 4-Player South,기간 한정 보상 두배! 금탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Gold Room - 4-Player East,기간 한정 보상 두배! 금탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Gold Room - 4-Player South,기간 한정 보상 두배! 금탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Jade Room - 4-Player East,기간 한정 보상 두배! 옥탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 3 matches in Jade Room - 4-Player South,기간 한정 보상 두배! 옥탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Jade Room - 4-Player East,기간 한정 보상 두배! 옥탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get double rewards for a limited time only! Play 2 matches in Jade Room - 4-Player South,기간 한정 보상 두배! 옥탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Bronze Room,보상 두배! 동탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Bronze Room,보상 두배! 동탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Bronze Room,보상 두배! 동탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Double rewards! Win 4 games with Ron,보상 두배! 4 게임을 론으로 화료
EventsDailyevent.csv,desc_en,Double rewards! Win 2 games with Tsumo,보상 두배! 2 게임을 쯔모로 화료
EventsDailyevent.csv,desc_en,Double rewards! Avoid dealing into others' in 8 games,보상 두배! 8번 방총 회피하기
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Friends Room,보상 두배! 친선전 2번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Silver Room,보상 두배! 은탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Silver Room,보상 두배! 은탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Silver Room,보상 두배! 은탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Gold Room,보상 두배! 금탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Gold Room,보상 두배! 금탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Gold Room,보상 두배! 금탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Jade Room,보상 두배! 옥탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Jade Room,보상 두배! 옥탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Jade Room,보상 두배! 옥탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Double rewards! Play 2 matches in Room of the Throne,보상 두배! 왕좌탁에서 2번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Play 3 matches in Room of the Throne,보상 두배! 왕좌탁에서 3번 플레이
EventsDailyevent.csv,desc_en,Double rewards! Get 1st or 2nd 1 time in Room of the Throne,보상 두배! 왕좌탁에서 1위 또는 2위 1회 달성
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player East,기간 한정 보상 세배! 동탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Bronze Room - 4-Player South,기간 한정 보상 세배! 동탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player East,기간 한정 보상 세배! 동탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Bronze Room - 4-Player South,기간 한정 보상 세배! 동탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Friends Room - 4-Player East,기간 한정 보상 세배! 친선전 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Friends Room - 4-Player South,기간 한정 보상 세배! 친선전 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Silver Room - 4-Player East,기간 한정 보상 세배! 은탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Silver Room - 4-Player South,기간 한정 보상 세배! 은탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Silver Room - 4-Player East,기간 한정 보상 세배! 은탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Silver Room - 4-Player South,기간 한정 보상 세배! 은탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Gold Room - 4-Player East,기간 한정 보상 세배! 금탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Gold Room - 4-Player South,기간 한정 보상 세배! 금탁 4인 반장전 3번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Gold Room - 4-Player East,기간 한정 보상 세배! 금탁 4인 동풍전 2번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 2 matches in Gold Room - 4-Player South,기간 한정 보상 세배! 금탁 4인 반장전 2번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Jade Room - 4-Player East,기간 한정 보상 세배! 옥탁 4인 동풍전 3번 플레이
EventsDailyevent.csv,desc_en,Get triple rewards for a limited time only! Play 3 matches in Jade Room - 4-Player South,기간 한정 보상 세배! 옥탁 4인 반장전 3번 플레이
